Starting IMU Calibration
Finished Calibration
95.73,337
96.23,358
96.23,380
96.23,402
96.23,423
96.23,445
97.72,467
97.72,489
97.72,510
98.21,532
97.72,554
97.22,576
96.73,597
95.73,619
94.74,641
92.76,662
90.77,684
88.79,706
86.31,728
83.33,749
80.36,771
76.88,793
73.41,814
69.94,836
64.48,858
61.01,880
56.55,901
51.59,923
48.12,945
44.64,966
40.67,988
36.71,1010
33.23,1032
29.76,1053
26.29,1075
22.82,1097
19.84,1119
16.87,1140
13.89,1162
11.41,1184
8.43,1205
6.45,1227
3.97,1249
1.98,1271
0.50,1292
-24.31,1314
-26.29,1336
-27.78,1357
-29.27,1379
-30.75,1401
-32.74,1423
-34.23,1444
-36.21,1466
-37.70,1488
-39.68,1509
-41.67,1531
-43.15,1553
-44.64,1575
-46.63,1596
-47.62,1618
-49.11,1640
-51.09,1662
-52.08,1683
-53.57,1705
-54.56,1727
-56.55,1748
-57.04,1770
-58.53,1792
-60.02,1814
-61.01,1835
-62.50,1857
-63.49,1879
-64.48,1900
-65.97,1922
-67.46,1944
-68.45,1966
-68.95,1987
-70.44,2009
-71.43,2031
-72.42,2052
-72.42,2074
-73.91,2096
-74.90,2118
-75.40,2139
-76.88,2161
-77.38,2183
-78.37,2204
-78.87,2226
-79.37,2248
-80.36,2270
-81.35,2291
-81.85,2313
-82.34,2335
-82.84,2357
-83.33,2378
-83.83,2400
-84.33,2422
-84.82,2443
-85.32,2465
-85.81,2487
-86.31,2509
-86.31,2530
-86.81,2552
-87.30,2574
-87.30,2595
-87.30,2617
-87.80,2639
-87.80,2661
-87.80,2682
-87.80,2704
-88.29,2726
-87.80,2747
-87.30,2769
-87.30,2791
-88.29,2813
-87.80,2834
-88.29,2856
-88.29,2878
-88.29,2900
-88.29,2921
-87.80,2943
-88.79,2965
-88.79,2986
-88.29,3008
-88.79,3030
-88.79,3052
-88.79,3073
-89.29,3095
-88.79,3117
-89.29,3138
-89.29,3160
-88.79,3182
-89.29,3204
-89.78,3225
-89.78,3247
-90.28,3269
-90.28,3290
-90.28,3312
-90.28,3334
-90.28,3356
-90.77,3377
-90.77,3399
-90.77,3421
-90.77,3443
-91.77,3464
-91.27,3486
-91.27,3508
-90.77,3529
