Starting IMU Calibration
Finished Calibration
97.22,343
97.22,364
97.22,386
97.72,408
97.22,429
97.72,451
98.21,473
98.71,495
98.71,516
98.71,538
99.21,560
98.71,582
98.21,603
96.23,625
94.74,647
93.75,668
91.27,690
88.79,712
85.81,734
82.84,755
79.86,777
76.39,799
72.42,820
68.45,842
63.49,864
61.01,886
57.04,907
55.06,929
52.08,951
50.60,972
49.60,994
49.11,1016
49.11,1038
50.10,1059
50.60,1081
52.08,1103
53.08,1125
55.56,1146
56.55,1168
58.04,1190
59.03,1211
60.02,1233
60.52,1255
60.02,1277
58.53,1298
56.55,1320
54.56,1342
51.59,1363
47.62,1385
44.64,1407
40.67,1429
36.71,1450
32.24,1472
28.77,1494
24.80,1515
20.83,1537
18.35,1559
14.88,1581
13.39,1602
11.90,1624
11.41,1646
11.41,1667
11.90,1689
13.39,1711
15.38,1733
16.87,1754
19.35,1776
21.83,1798
24.31,1820
27.28,1841
29.27,1863
31.25,1885
32.24,1906
33.73,1928
33.73,1950
32.74,1972
31.25,1993
29.27,2015
25.79,2037
22.82,2058
18.85,2080
14.38,2102
9.42,2124
3.97,2145
0.50,2167
-27.28,2189
-32.24,2210
-37.70,2232
-43.15,2254
-47.62,2276
-51.59,2297
-55.06,2319
-57.54,2341
-59.52,2363
-60.52,2384
-60.52,2406
-60.02,2428
-58.53,2449
-57.04,2471
-54.56,2493
-51.59,2515
-48.61,2536
-46.13,2558
-43.15,2580
-39.68,2601
-37.20,2623
-34.72,2645
-32.74,2667
-31.75,2688
-31.25,2710
-32.24,2732
-33.73,2753
-36.21,2775
-39.19,2797
-42.66,2819
-46.63,2840
-50.60,2862
-55.06,2884
-60.02,2905
-64.48,2927
-69.94,2949
-74.90,2971
-78.87,2992
-82.84,3014
-85.81,3036
-88.29,3058
-90.77,3079
-91.27,3101
-91.27,3123
-88.29,3144
-86.81,3166
-84.82,3188
-81.85,3210
-79.37,3231
-75.40,3253
-71.92,3275
-67.96,3296
-63.99,3318
-60.52,3340
-57.54,3362
-54.56,3383
-52.58,3405
-51.09,3427
-50.60,3448
-51.09,3470
-52.08,3492
-54.56,3514
-57.04,3535
-60.52,3557
-64.48,3579
-68.95,3600
-73.91,3622
-78.37,3644
-83.83,3666
-88.29,3687
-93.75,3709
-98.21,3731
-102.18,3753
-107.64,3774
-111.11,3796
-114.09,3818
-117.56,3839
-118.55,3861
-118.06,3883
-117.56,3905
-113.10,3926
-111.61,3948
-108.63,3970
-103.67,3991
-99.70,4013
-95.73,4035
-91.27,4057
-85.81,4078
-80.85,4100
-76.39,4122
-71.43,4143
-66.96,4165
-63.00,4187
-60.02,4209
-57.04,4230
-55.56,4252
-55.06,4274
-55.06,4295
-56.05,4317
-58.04,4339
-60.52,4361
-63.99,4382
-67.96,4404
-72.42,4426
-77.38,4448
-82.34,4469
-87.80,4491
-92.76,4513
-97.72,4534
-102.18,4556
-108.13,4578
-112.60,4600
-118.55,4621
-120.04,4643
-121.03,4665
-122.02,4686
-122.02,4708
-121.53,4730
-120.54,4752
-118.55,4773
-112.60,4795
-108.63,4817
-102.68,4838
-98.21,4860
-93.25,4882
-88.29,4904
-84.33,4925
-79.86,4947
-75.40,4969
-71.43,4991
-68.45,5012
-65.97,5034
-63.99,5056
-63.99,5077
-64.48,5099
-65.97,5121
-67.96,5143
-70.93,5164
-74.40,5186
