Starting IMU Calibration
Finished Calibration
60.52,364
60.52,385
60.02,407
60.52,429
60.02,450
61.01,472
61.01,494
61.51,516
61.51,537
61.01,559
61.01,581
59.52,603
59.03,624
57.54,646
57.04,668
55.56,689
54.56,711
52.58,733
51.09,755
49.60,776
47.62,798
45.63,820
43.65,841
41.17,863
38.69,885
35.71,907
32.74,928
30.26,950
27.28,972
25.30,993
21.83,1015
19.35,1037
16.87,1059
14.38,1080
11.90,1102
9.42,1124
6.45,1146
4.46,1167
1.98,1189
0.00,1211
-20.34,1232
-26.79,1254
-29.27,1276
-31.25,1298
-34.23,1319
-37.70,1341
-40.18,1363
-42.16,1384
-44.64,1406
-46.63,1428
-48.61,1450
-50.60,1471
-52.08,1493
-54.07,1515
-55.56,1536
-57.04,1558
-58.53,1580
-60.02,1602
-61.01,1623
-62.50,1645
-63.49,1667
-64.98,1689
-65.48,1710
-65.97,1732
-66.96,1754
-67.96,1775
-68.45,1797
-69.44,1819
-68.95,1841
-69.94,1862
-70.44,1884
-70.93,1906
-71.43,1927
-71.43,1949
-71.92,1971
-71.92,1993
-71.92,2014
-72.42,2036
-72.42,2058
-72.92,2079
-72.92,2101
-73.41,2123
-73.41,2145
-73.41,2166
-73.91,2188
-74.40,2210
-74.40,2231
-74.40,2253
-74.90,2275
-74.90,2297
-75.40,2318
-75.89,2340
-75.89,2362
-75.89,2384
-75.89,2405
-76.39,2427
-76.39,2449
-76.39,2470
-76.39,2492
-76.88,2514
-76.88,2536
-77.38,2557
-77.38,2579
-77.38,2601
-77.88,2622
-78.37,2644
-78.37,2666
-78.37,2688
-78.87,2709
-79.37,2731
-79.37,2753
-79.37,2774
-79.37,2796
-79.37,2818
-79.37,2840
-79.86,2861
-79.37,2883
-79.86,2905
-80.36,2927
-79.86,2948
-80.36,2970
-80.36,2992
-80.85,3013
-80.85,3035
-80.85,3057
-80.85,3079
-81.35,3100
-81.35,3122
-81.35,3144
-81.85,3165
-81.85,3187
-81.85,3209
-81.35,3231
-82.34,3252
-82.34,3274
-82.34,3296
-82.34,3317
-82.34,3339
-82.34,3361
-82.34,3383
-82.34,3404
-82.34,3426
-82.34,3448
-82.34,3470
-82.84,3491
-82.34,3513
-82.34,3535
-82.34,3556
-82.84,3578
-82.34,3600
-82.84,3622
-83.33,3643
-82.34,3665
-82.34,3687
-82.34,3708
-82.34,3730
-82.34,3752
-82.84,3774
-82.84,3795
-82.84,3817
-82.84,3839
-83.33,3860
-83.33,3882
-83.33,3904
-83.33,3926
-83.33,3947
-83.33,3969
-83.33,3991
-83.83,4012
-83.83,4034
-83.83,4056
-84.33,4078
-83.83,4099
-84.33,4121
-84.33,4143
-84.33,4165
-84.82,4186
-85.32,4208
-84.82,4230
-84.82,4251
-85.32,4273
-85.32,4295
-85.32,4317
-85.81,4338
-85.81,4360
-86.31,4382
-86.31,4403
-86.31,4425
-86.81,4447
-87.30,4469
-87.30,4490
-87.80,4512
-87.80,4534
-87.80,4555
-87.80,4577
-88.29,4599
-88.79,4621
-88.79,4642
-88.79,4664
-89.29,4686
-89.29,4708
-89.78,4729
-89.29,4751
-90.28,4773
-90.28,4794
-90.28,4816
-90.77,4838
-90.77,4860
-90.77,4881
-91.27,4903
-90.77,4925
-91.27,4946
-91.27,4968
-90.77,4990
-91.27,5012
-90.77,5033
-90.77,5055
-90.77,5077
-90.77,5098
-90.77,5120
-91.27,5142
-90.77,5164
-90.77,5185
-90.77,5207
-91.27,5229
-90.77,5250
-90.77,5272
-91.27,5294
-90.77,5316
-90.77,5337
-91.27,5359
-90.77,5381
-90.77,5403
-91.27,5424
-90.77,5446
-91.27,5468
-90.77,5489
-91.27,5511
-90.77,5533
-90.77,5555
-91.27,5576
-90.77,5598
-90.77,5620
-90.77,5641
-90.77,5663
-90.77,5685
-90.77,5707
-90.77,5728
-90.77,5750
-0.00
-91.27,5772
-90.77,5793
-90.77,5815
-90.77,5837
-91.27,5859
-91.27,5880
-91.27,5902
-91.77,5924
-91.27,5946
-90.77,5967
-89.78,5989
-88.29,6011
-87.80,6032
-86.81,6054
-85.32,6076
-84.33,6098
-82.34,6119
-80.85,6141
-78.87,6163
-76.88,6184
-74.40,6206
-72.42,6228
-69.94,6250
-67.46,6271
-64.48,6293
-62.00,6315
-59.52,6336
-56.55,6358
-53.57,6380
-50.10,6402
-47.62,6423
-44.64,6445
-41.67,6467
-38.69,6489
-36.21,6510
-33.23,6532
-31.25,6554
-28.77,6575
-26.79,6597
-24.80,6619
-17.86,6641
1.98,6662
3.97,6684
5.95,6706
7.94,6727
10.42,6749
12.40,6771
14.88,6793
16.37,6814
17.86,6836
19.84,6858
20.83,6879
22.32,6901
23.81,6923
24.80,6945
26.29,6966
27.78,6988
28.77,7010
29.27,7032
30.75,7053
31.25,7075
32.24,7097
33.23,7118
34.23,7140
34.23,7162
34.72,7184
35.22,7205
35.71,7227
35.71,7249
36.71,7270
36.71,7292
37.20,7314
37.70,7336
37.20,7357
37.20,7379
37.70,7401
37.70,7422
37.70,7444
37.70,7466
37.20,7488
37.20,7509
37.20,7531
37.20,7553
37.20,7575
37.20,7596
37.20,7618
37.70,7640
37.20,7661
37.20,7683
37.20,7705
37.70,7727
37.70,7748
37.70,7770
37.70,7792
37.70,7813
37.70,7835
37.70,7857
37.20,7879
37.70,7900
37.70,7922
37.70,7944
37.20,7965
37.20,7987
37.70,8009
38.19,8031
37.70,8052
38.19,8074
38.19,8096
38.69,8118
38.69,8139
38.69,8161
39.19,8183
39.19,8204
39.68,8226
40.18,8248
40.18,8270
40.67,8291
41.17,8313
41.67,8335
41.67,8356
42.16,8378
42.66,8400
43.15,8422
43.15,8443
43.65,8465
44.64,8487
45.14,8508
45.63,8530
46.63,8552
46.63,8574
47.62,8595
48.61,8617
48.61,8639
49.60,8661
50.10,8682
51.09,8704
51.59,8726
52.58,8747
53.08,8769
54.07,8791
54.56,8813
55.06,8834
55.56,8856
56.05,8878
56.55,8899
57.54,8921
58.04,8943
58.53,8965
60.52,8986
61.01,9008
62.00,9030
62.00,9051
62.50,9073
63.00,9095
63.99,9117
64.98,9138
66.96,9160
67.96,9182
68.95,9204
69.94,9225
70.93,9247
71.43,9269
72.92,9290
73.91,9312
74.90,9334
75.40,9356
76.39,9377
77.38,9399
78.87,9421
79.37,9442
80.36,9464
80.85,9486
82.34,9508
82.84,9529
83.83,9551
84.82,9573
85.32,9594
86.81,9616
87.30,9638
88.29,9660
89.29,9681
90.28,9703
90.77,9725
91.77,9747
92.76,9768
93.25,9790
93.75,9812
94.74,9833
95.24,9855
96.23,9877
97.22,9899
98.21,9920
98.71,9942
99.21,9964
99.70,9985
100.20,10007
101.19,10029
