Starting IMU Calibration
Finished Calibration
97.22,352
97.72,373
97.22,395
96.73,417
97.22,438
97.72,460
98.21,482
98.71,504
99.21,525
99.70,547
99.70,569
99.70,591
99.70,612
98.21,634
96.73,656
94.25,677
91.27,699
87.30,721
82.34,743
76.88,764
70.44,786
62.00,808
52.58,829
43.65,851
33.73,873
23.81,895
13.89,916
2.98,938
-28.27,960
-39.19,981
-50.10,1003
-61.01,1025
-72.42,1047
-83.33,1068
-94.25,1090
-103.67,1112
-115.08,1133
-123.51,1155
-132.94,1177
-139.38,1199
-145.83,1220
-151.29,1242
-156.75,1264
-160.71,1286
-164.68,1307
-167.16,1329
-168.65,1351
-169.64,1372
-170.14,1394
-170.14,1416
-169.15,1438
-168.15,1459
-166.67,1481
-164.68,1503
-161.71,1524
-159.23,1546
-156.25,1568
-152.78,1590
-149.31,1611
-146.33,1633
-143.35,1655
-139.38,1676
-136.90,1698
-133.43,1720
-130.46,1742
-126.49,1763
-123.51,1785
-121.53,1807
-120.04,1829
-118.06,1850
-112.60,1872
-110.62,1894
-108.13,1915
-105.65,1937
-103.17,1959
-101.69,1981
-99.70,2002
-98.71,2024
-98.21,2046
-97.72,2067
-96.73,2089
-95.73,2111
-94.74,2133
-94.74,2154
-94.25,2176
-94.25,2198
-94.25,2219
-94.25,2241
-94.74,2263
-94.74,2285
-95.24,2306
-95.73,2328
-96.23,2350
-97.22,2372
-97.22,2393
-97.72,2415
-98.21,2437
-98.71,2458
-99.21,2480
-99.70,2502
-100.20,2524
-100.69,2545
-101.19,2567
-101.69,2589
-102.18,2610
-102.68,2632
-104.66,2654
-106.15,2676
-107.64,2697
-109.62,2719
-111.11,2741
-112.10,2762
-114.09,2784
-117.06,2806
-118.55,2828
-119.54,2849
-120.54,2871
-121.03,2893
-121.03,2915
-121.53,2936
-121.53,2958
-121.53,2980
-121.03,3001
-121.53,3023
-120.54,3045
-120.04,3067
-119.05,3088
-118.06,3110
-114.58,3132
-113.10,3153
-111.11,3175
-109.62,3197
-107.64,3219
-105.65,3240
-103.67,3262
-102.18,3284
-101.19,3305
-100.20,3327
-100.20,3349
-99.70,3371
-99.70,3392
-99.70,3414
-99.21,3436
-99.70,3458
-99.70,3479
-100.20,3501
-100.69,3523
-101.69,3544
-101.69,3566
-103.17,3588
-104.17,3610
-106.65,3631
-108.13,3653
-109.62,3675
-110.62,3696
-112.10,3718
-113.59,3740
-114.58,3762
-118.06,3783
-119.05,3805
-119.54,3827
-120.04,3848
-120.04,3870
-121.03,3892
-121.03,3914
-120.54,3935
-120.04,3957
-119.54,3979
-119.54,4000
-119.05,4022
-118.06,4044
-114.58,4066
-113.10,4087
-112.60,4109
-111.11,4131
-110.12,4153
-108.13,4174
-107.14,4196
-105.65,4218
-104.66,4239
-104.66,4261
-103.67,4283
-103.67,4305
-103.67,4326
-104.66,4348
-105.65,4370
-107.14,4391
-107.64,4413
-108.63,4435
-110.62,4457
-111.11,4478
-111.61,4500
-113.10,4522
-114.09,4543
-114.58,4565
-118.06,4587
-118.55,4609
-119.54,4630
-119.54,4652
-120.04,4674
-120.04,4696
-120.04,4717
-119.54,4739
-119.54,4761
-119.05,4782
-118.06,4804
-117.56,4826
-114.09,4848
-113.10,4869
-111.61,4891
-110.62,4913
-109.13,4934
-108.13,4956
-107.14,4978
-105.65,5000
-105.16,5021
-105.16,5043
-105.16,5065
-105.16,5086
-106.15,5108
-107.64,5130
-107.64,5152
-108.63,5173
-110.12,5195
-110.62,5217
-111.61,5239
-112.60,5260
-113.59,5282
-114.58,5304
-116.57,5325
-118.06,5347
-118.55,5369
-119.54,5391
-119.54,5412
-120.04,5434
-119.54,5456
-119.54,5477
-119.05,5499
-119.05,5521
-119.05,5543
-118.06,5564
-117.56,5586
-114.09,5608
-113.10,5629
-113.10,5651
-111.11,5673
-110.62,5695
-109.13,5716
